order_id,customer_id,product_id,order_date,quantity,unit_price,shipping_cost,total_amount,profit,order_status
47935,1550,15801,2025-08-11,1,14.99,6.87,14.99,2.48,Cancelled
47936,8097,20978,2025-12-23,1,2.97,8.19,2.97,0.77,Cancelled
47937,9031,3192,2026-02-16,5,21.64,14.73,108.2,31.0,Delivered
47938,3219,27510,2025-10-06,2,21.98,9.92,43.96,7.27,Shipped
47939,4014,25719,2025-04-18,5,7.9,5.82,39.5,11.46,Delivered
47940,5825,23189,2026-05-05,2,5.74,11.1,11.48,2.24,Shipped
47941,9395,23106,2025-02-05,3,1.98,10.92,5.94,1.32,Delivered
47942,6394,27988,2025-08-19,3,4.99,8.2,14.97,3.93,Cancelled
47943,9646,3264,2026-03-09,2,10.89,10.77,21.78,5.85,Cancelled
47944,1552,12911,2024-10-27,2,16.99,10.44,33.98,8.56,Shipped
47945,8764,10339,2024-06-26,5,10.34,10.37,51.7,12.83,Cancelled
47946,5470,1227,2025-03-31,3,6.97,11.52,20.91,5.29,Delivered
47947,1871,2652,2024-10-16,1,29.89,5.84,29.89,3.81,Cancelled
47948,2998,22601,2026-04-29,4,249.99,10.82,999.96,203.91,Cancelled
47949,6797,18114,2024-06-08,5,35.0,7.54,175.0,36.14,Shipped
47950,3397,12138,2025-04-13,4,15.99,9.99,63.96,7.0,Delivered
47951,9746,16356,2025-08-11,3,8.97,13.26,26.91,5.7,Delivered
47952,8638,6353,2024-08-31,2,12.75,6.13,25.5,5.11,Cancelled
47953,3218,13995,2026-05-02,3,69.99,13.66,209.97,37.15,Shipped
47954,5189,18855,2024-06-16,2,30.79,11.69,61.58,8.21,Cancelled
47955,8382,16575,2025-09-25,1,38.88,11.34,38.88,5.73,Delivered
47956,108,7319,2025-06-19,3,8.29,8.88,24.87,2.73,Cancelled
47957,6150,8488,2025-05-15,4,116.51,3.11,466.04,52.89,Cancelled
47958,8557,4776,2025-09-08,4,49.98,8.02,199.92,23.26,Shipped
47959,9960,26990,2024-05-30,4,8.59,13.52,34.36,9.04,Cancelled
47960,3988,9101,2024-11-23,1,49.99,2.68,49.99,6.36,Delivered
47961,1710,5923,2025-01-28,1,36.99,3.36,36.99,3.96,Shipped
47962,5524,12625,2026-03-25,1,4.97,6.65,4.97,0.59,Delivered
47963,6174,20076,2024-07-04,5,29.99,8.28,149.95,42.68,Shipped
47964,45,1520,2026-01-29,2,59.75,8.0,119.5,14.7,Shipped
47965,816,611,2026-04-12,2,49.99,4.59,99.98,10.94,Delivered
47966,5135,28207,2025-01-28,5,14.65,7.25,73.25,18.99,Cancelled
47967,1679,16944,2026-04-17,1,19.72,10.42,19.72,5.74,Shipped
47968,2440,19123,2024-12-08,5,57.95,10.13,289.75,30.04,Shipped
47969,7817,22113,2025-05-10,4,14.99,13.09,59.96,13.53,Cancelled
47970,1701,14552,2025-03-20,3,20.4,6.48,61.2,14.26,Delivered
47971,701,27001,2025-03-05,2,55.99,5.19,111.98,30.43,Shipped
47972,6172,27683,2025-06-11,1,14.97,8.98,14.97,3.08,Cancelled
47973,5599,26487,2024-07-14,2,100.77,14.31,201.54,26.72,Cancelled
47974,4572,3640,2025-01-18,2,46.99,4.15,93.98,22.57,Shipped
47975,67,576,2026-02-08,2,35.2,3.17,70.4,13.61,Delivered
47976,8359,8770,2026-01-08,1,15.95,9.8,15.95,4.58,Shipped
47977,5190,10934,2024-08-11,4,6.88,4.8,27.52,4.65,Delivered
47978,9000,25593,2025-02-17,3,135.19,7.16,405.57,80.77,Shipped
47979,7938,26202,2025-11-24,3,111.73,14.7,335.19,94.17,Delivered
47980,5273,21851,2024-09-24,1,233.18,12.47,233.18,30.16,Delivered
47981,9280,19141,2025-07-19,5,69.1,4.49,345.5,99.67,Cancelled
47982,4248,28550,2025-04-22,2,4.12,4.32,8.24,1.13,Delivered
47983,7814,20437,2025-09-24,4,11.28,14.19,45.12,10.95,Delivered
47984,1705,16373,2026-01-04,3,24.99,13.19,74.97,22.4,Shipped
47985,9007,7403,2024-06-26,1,179.95,9.1,179.95,36.41,Shipped
47986,5657,22811,2025-07-12,2,39.99,14.33,79.98,23.0,Cancelled
47987,5437,3262,2025-07-09,1,19.99,8.48,19.99,5.25,Shipped
47988,8064,26272,2026-04-30,1,9.47,11.49,9.47,1.56,Shipped
47989,1630,754,2026-04-17,5,24.99,8.79,124.95,29.0,Shipped
47990,3405,18960,2026-02-04,4,28.99,12.14,115.96,30.74,Delivered
47991,5372,20582,2024-09-30,3,26.99,6.53,80.97,13.24,Shipped
47992,1515,10109,2025-04-15,5,199.95,10.7,999.75,202.26,Cancelled
47993,4363,3272,2026-02-05,5,8.77,4.77,43.85,9.04,Delivered
47994,3308,28930,2025-11-13,5,10.8,8.02,54.0,10.31,Delivered
47995,4357,670,2026-03-15,3,52.27,9.35,156.81,41.58,Delivered
47996,4288,11126,2024-07-30,3,3.84,9.27,11.52,1.51,Delivered
47997,6749,23737,2025-05-06,5,47.95,7.14,239.75,44.71,Cancelled
47998,4096,5642,2025-07-20,2,8.19,11.86,16.38,3.6,Shipped
47999,2700,9734,2025-03-27,1,39.95,12.73,39.95,11.85,Delivered
48000,3335,14962,2026-04-10,2,34.0,2.73,68.0,18.2,Cancelled
48001,889,5408,2025-04-10,4,12.62,6.0,50.48,6.19,Delivered
48002,2283,27834,2025-02-22,1,22.5,11.97,22.5,2.58,Shipped
48003,5931,28610,2026-04-17,5,499.13,8.69,2495.65,365.88,Delivered
48004,5886,14229,2025-06-16,1,16.86,9.94,16.86,2.75,Cancelled
48005,6639,5755,2025-03-08,2,45.11,7.6,90.22,11.17,Delivered
48006,6473,3037,2025-01-19,4,5.34,7.66,21.36,6.29,Delivered
48007,2307,15369,2025-02-04,4,9.44,4.98,37.76,6.03,Shipped
48008,2672,7374,2025-03-22,4,20.04,11.47,80.16,17.8,Delivered
48009,8436,4183,2026-03-05,4,8.67,13.16,34.68,8.14,Delivered
48010,439,28205,2024-10-31,1,5.95,14.34,5.95,0.8,Delivered
48011,8423,22573,2025-03-31,1,19.97,13.59,19.97,3.96,Shipped
48012,3263,26251,2025-08-17,5,24.39,11.07,121.95,22.47,Delivered
48013,6149,18016,2025-04-27,3,27.89,10.73,83.67,15.45,Shipped
48014,975,6392,2024-10-17,4,76.44,5.27,305.76,87.7,Delivered
48015,6516,8998,2024-07-16,3,48.98,6.01,146.94,22.87,Shipped
48016,33,1358,2024-11-16,1,43.18,9.47,43.18,6.06,Delivered
48017,1704,24527,2024-10-14,2,21.99,11.94,43.98,11.23,Shipped
48018,7341,25229,2024-08-16,2,59.97,12.1,119.94,29.1,Shipped
48019,625,4176,2025-10-04,4,20.0,8.94,80.0,19.9,Cancelled
48020,8464,6890,2025-07-19,1,9.55,8.45,9.55,2.09,Cancelled
48021,3472,18141,2025-09-14,5,305.5,3.87,1527.5,153.11,Shipped
48022,2677,1460,2024-06-11,2,11.99,13.09,23.98,3.01,Delivered
48023,9152,4889,2025-03-04,4,251.78,9.43,1007.12,154.12,Delivered
48024,1605,26743,2025-08-04,1,12.1,3.45,12.1,2.39,Shipped
48025,5678,1625,2024-07-09,4,7.44,2.43,29.76,6.17,Shipped
48026,9465,17294,2024-09-05,4,12.49,5.88,49.96,14.12,Delivered
48027,6774,25279,2024-05-20,2,7.53,11.2,15.06,3.76,Cancelled
48028,3953,29056,2026-01-22,3,44.95,2.03,134.85,24.33,Cancelled
48029,7267,10082,2025-11-18,2,5.29,11.82,10.58,2.85,Cancelled
48030,2685,15688,2025-09-05,2,7.29,5.72,14.58,3.89,Cancelled
48031,3108,24451,2025-02-26,1,6.36,8.9,6.36,0.68,Delivered
48032,6485,1659,2024-06-07,3,6.0,4.41,18.0,4.97,Delivered
48033,5836,28652,2025-11-12,4,18.27,12.1,73.08,13.21,Shipped
48034,5013,12714,2025-05-24,5,19.99,10.91,99.95,14.27,Cancelled
48035,7705,26027,2024-09-07,2,8.25,6.01,16.5,4.44,Delivered
48036,1357,17015,2025-07-23,5,12.99,8.42,64.95,12.63,Cancelled
48037,6735,628,2025-05-09,5,15.63,5.83,78.15,16.39,Cancelled
48038,9189,12978,2024-12-20,4,23.98,12.45,95.92,22.34,Delivered
48039,4393,16682,2024-05-26,4,44.95,6.62,179.8,18.33,Cancelled
48040,9768,24285,2024-10-02,1,10.94,10.87,10.94,1.94,Cancelled
48041,2471,6369,2025-02-06,3,9.56,5.69,28.68,5.01,Shipped
48042,4246,490,2026-04-15,4,4.48,9.16,17.92,5.01,Delivered
48043,165,16593,2026-02-06,2,39.93,13.81,79.86,19.17,Cancelled
48044,6094,28662,2026-04-12,2,15.99,8.98,31.98,8.21,Delivered
48045,3672,19296,2025-06-10,4,7.82,9.86,31.28,4.4,Shipped
48046,4606,5669,2025-10-25,4,25.83,12.76,103.32,24.12,Cancelled
48047,8538,9000,2024-08-05,3,23.99,7.3,71.97,13.57,Cancelled
48048,5191,25286,2026-04-24,5,148.9,11.19,744.5,116.96,Delivered
48049,3328,23278,2026-04-27,5,47.23,5.58,236.15,64.19,Shipped
48050,6904,9152,2025-01-30,1,19.49,11.09,19.49,5.55,Cancelled
48051,8122,21539,2025-06-24,1,10.99,6.6,10.99,1.14,Cancelled
48052,2713,2280,2026-04-28,5,6.87,13.7,34.35,4.55,Cancelled
48053,9347,26840,2025-02-14,5,40.0,4.77,200.0,41.0,Delivered
48054,8768,27051,2025-03-21,4,77.93,8.63,311.72,90.09,Shipped
48055,1369,793,2025-03-10,3,19.96,13.52,59.88,8.95,Delivered
48056,3696,18239,2025-01-13,2,25.31,5.27,50.62,7.78,Delivered
48057,8150,11987,2025-06-12,2,12.78,4.85,25.56,6.27,Shipped
48058,8698,9546,2024-12-19,2,4.25,5.29,8.5,0.87,Delivered
48059,8139,2941,2024-08-09,4,25.98,6.19,103.92,23.22,Cancelled
48060,3829,19032,2025-03-06,1,19.99,4.08,19.99,4.18,Delivered
48061,1128,12420,2026-04-21,3,6.38,10.07,19.14,2.07,Shipped
48062,9961,25012,2026-03-23,1,92.5,9.6,92.5,21.4,Delivered
48063,1100,9741,2025-12-15,1,5.88,9.51,5.88,1.13,Delivered
48064,9363,161,2026-01-11,4,8.32,6.53,33.28,3.97,Delivered
48065,2605,13825,2024-12-13,4,75.1,11.37,300.4,50.31,Delivered
48066,7535,25620,2025-12-06,2,532.51,6.03,1065.02,270.74,Cancelled
48067,1436,18645,2025-08-17,3,13.49,9.39,40.47,10.14,Cancelled
48068,8241,15099,2025-05-21,3,22.95,13.92,68.85,18.37,Cancelled
48069,6962,22974,2024-09-23,1,154.16,6.08,154.16,32.17,Shipped
48070,4085,3150,2024-12-22,5,18.99,12.61,94.95,21.77,Delivered
48071,7607,25516,2024-10-03,2,13.3,12.87,26.6,3.32,Delivered
48072,7488,10035,2025-04-11,3,28.59,6.44,85.77,14.66,Delivered
48073,636,18938,2025-05-04,3,17.99,14.97,53.97,12.65,Delivered
48074,4380,25351,2026-04-22,4,15.22,10.06,60.88,10.43,Cancelled
48075,4431,18416,2025-07-12,2,6.45,4.65,12.9,2.92,Cancelled
48076,8426,3921,2026-05-08,2,8.78,6.19,17.56,2.14,Shipped
48077,8443,10199,2026-02-10,5,9.8,9.34,49.0,12.91,Cancelled
48078,1625,6721,2025-06-17,4,28.0,13.47,112.0,27.29,Delivered
48079,6939,3978,2024-06-26,5,11.28,10.33,56.4,13.47,Shipped
48080,6598,16441,2024-11-18,2,22.0,8.08,44.0,9.06,Shipped
48081,5537,2806,2025-05-28,2,79.95,6.43,159.9,44.11,Delivered
48082,8607,11155,2025-11-07,4,6.34,2.85,25.36,5.92,Shipped
48083,81,1949,2025-09-23,4,9.55,3.34,38.2,9.69,Cancelled
48084,9160,1734,2025-12-24,2,4.79,7.81,9.58,1.33,Shipped
48085,2537,29378,2025-05-11,5,21.99,8.73,109.95,18.5,Delivered
48086,9702,1880,2026-01-04,2,24.94,11.9,49.88,7.43,Shipped
48087,1120,5498,2024-08-19,2,6.49,5.2,12.98,3.28,Delivered
48088,1968,14099,2026-04-22,5,16.99,6.85,84.95,9.88,Cancelled
48089,3379,19481,2025-10-07,1,34.41,13.61,34.41,7.86,Cancelled
48090,3681,13802,2025-08-05,2,18.71,2.51,37.42,5.27,Cancelled
48091,1511,25282,2025-04-15,2,13.74,3.68,27.48,5.58,Shipped
48092,6655,14530,2025-05-04,4,25.99,3.61,103.96,21.65,Shipped
48093,8058,5670,2025-02-08,2,15.72,4.6,31.44,6.78,Shipped
48094,5144,7473,2025-09-24,4,17.28,12.53,69.12,13.45,Delivered
48095,3116,6040,2024-05-30,3,110.49,9.63,331.47,62.05,Cancelled
48096,585,23652,2025-04-13,5,22.71,5.46,113.55,31.92,Delivered
48097,6566,8837,2024-11-13,4,37.49,13.69,149.96,25.63,Delivered
48098,1026,13262,2026-03-09,1,205.18,5.31,205.18,32.44,Shipped
48099,1947,1281,2026-04-02,5,24.99,14.19,124.95,32.39,Delivered
48100,2880,20838,2025-03-31,2,83.18,10.19,166.36,49.56,Delivered
48101,9938,1490,2025-06-28,2,24.95,2.13,49.9,12.46,Shipped
48102,3310,7915,2025-02-27,3,8.9,2.62,26.7,2.84,Shipped
48103,6631,9637,2025-03-23,2,9.4,10.41,18.8,2.93,Shipped
48104,3437,28557,2025-07-31,3,185.99,11.07,557.97,144.66,Cancelled
48105,5634,10523,2024-10-12,1,19.88,12.93,19.88,5.95,Cancelled
48106,3222,8403,2025-09-01,3,35.1,13.82,105.3,18.68,Cancelled
48107,8018,15935,2025-03-09,4,57.09,11.24,228.36,40.93,Delivered
48108,1439,4961,2025-06-16,1,7.15,8.89,7.15,1.0,Delivered
48109,6617,13390,2025-09-05,4,15.98,13.92,63.92,7.53,Delivered
48110,9837,21379,2025-04-29,4,219.0,14.04,876.0,136.35,Delivered
48111,6078,14816,2025-07-06,5,16.31,10.5,81.55,13.03,Shipped
48112,5576,15173,2025-01-21,3,29.44,11.85,88.32,13.97,Shipped
48113,8721,25117,2025-07-03,1,17.69,2.1,17.69,2.82,Shipped
48114,8401,20533,2024-11-20,2,21.52,14.44,43.04,12.74,Delivered
48115,8359,23860,2024-10-22,2,21.99,14.05,43.98,12.81,Delivered
48116,7802,22275,2024-10-06,2,21.71,11.07,43.42,8.99,Cancelled
48117,5868,17796,2025-08-01,4,9.99,2.21,39.96,4.36,Delivered
48118,5925,26213,2024-08-05,1,49.98,9.98,49.98,9.64,Shipped
48119,4719,6135,2024-10-10,2,4.94,5.69,9.88,1.87,Shipped
48120,1998,5890,2025-07-27,1,2399.99,2.95,2399.99,418.13,Cancelled
48121,506,14963,2025-01-14,5,19.98,7.46,99.9,18.51,Delivered
48122,7468,3737,2024-12-27,5,11.22,10.01,56.1,8.33,Cancelled
48123,1218,23015,2024-10-18,3,5.68,10.48,17.04,3.25,Delivered
48124,5982,28148,2025-06-18,2,39.99,5.49,79.98,17.65,Shipped
48125,6548,13001,2024-07-29,3,44.99,7.7,134.97,34.19,Cancelled
48126,9306,13671,2025-12-23,4,59.21,6.38,236.84,69.89,Delivered
48127,5318,6636,2026-03-16,2,11.44,14.86,22.88,2.52,Cancelled
48128,1654,1484,2026-01-16,4,5.49,4.91,21.96,4.8,Cancelled
48129,4918,5406,2026-01-09,1,71.53,3.92,71.53,16.95,Delivered
48130,9966,43,2024-07-24,4,10.48,9.07,41.92,12.16,Delivered
48131,2462,24777,2025-01-03,1,48.19,7.24,48.19,8.19,Shipped
48132,1424,15140,2025-05-18,1,17.23,4.76,17.23,4.07,Cancelled
48133,614,25801,2025-05-03,2,22.97,6.07,45.94,10.66,Delivered
48134,925,4241,2025-08-11,3,2.5,8.72,7.5,1.14,Cancelled
48135,3245,26511,2025-11-27,3,12.57,4.84,37.71,9.36,Shipped
48136,8542,20796,2024-10-22,2,35.99,12.88,71.98,15.62,Shipped
48137,8511,3075,2025-10-18,2,3.97,7.44,7.94,0.94,Delivered
48138,3032,27571,2024-08-15,5,19.59,3.84,97.95,28.85,Shipped
48139,320,7452,2024-10-17,3,35.48,7.82,106.44,12.32,Delivered
48140,9163,2034,2026-01-23,4,77.49,2.35,309.96,61.28,Delivered
48141,5183,24996,2024-05-21,5,25.19,6.02,125.95,32.78,Delivered
48142,1064,3652,2025-04-04,4,15.99,10.64,63.96,9.74,Shipped
48143,319,19657,2026-05-13,4,21.01,8.57,84.04,24.97,Cancelled
48144,8813,27504,2026-01-10,4,107.36,12.15,429.44,68.39,Delivered
48145,7873,22668,2025-07-08,2,49.55,4.54,99.1,27.89,Cancelled
48146,5703,29053,2026-03-12,3,18.69,8.38,56.07,16.07,Shipped
48147,7959,28695,2025-10-23,3,3.74,7.82,11.22,1.32,Cancelled
48148,8829,16554,2025-01-25,2,6.49,14.9,12.98,3.14,Shipped
48149,5687,7292,2026-04-16,1,2464.0,2.67,2464.0,594.75,Delivered
48150,7287,29160,2025-10-29,5,39.95,5.73,199.75,29.07,Shipped
48151,1277,2360,2024-07-21,1,53.02,14.05,53.02,15.7,Cancelled
48152,4177,15140,2025-06-03,3,17.23,5.01,51.69,12.91,Delivered
48153,8510,20736,2025-01-10,3,33.54,6.59,100.62,25.04,Shipped
48154,9265,10567,2025-04-22,2,87.0,11.81,174.0,47.15,Shipped
48155,1963,12585,2026-03-21,3,43.89,14.17,131.67,14.2,Shipped
48156,1391,17190,2026-04-11,5,99.95,10.55,499.75,50.04,Cancelled
48157,6484,6092,2025-04-02,3,8.98,8.63,26.94,6.45,Delivered
48158,7814,2720,2025-10-14,3,11.99,11.09,35.97,4.59,Shipped
48159,1662,21730,2025-06-13,3,4.99,6.46,14.97,1.54,Cancelled
48160,5206,5369,2025-04-25,2,22.93,11.92,45.86,5.05,Cancelled
48161,8365,10596,2026-02-06,4,40.0,7.77,160.0,22.17,Cancelled
48162,3753,21983,2024-10-01,3,6.99,4.84,20.97,2.48,Cancelled
48163,7550,2691,2025-09-16,5,5.21,13.01,26.05,7.58,Cancelled
48164,5134,12943,2026-05-09,4,9.87,11.41,39.48,11.48,Delivered
48165,9636,7693,2024-08-26,5,13.95,3.57,69.75,19.36,Shipped
48166,1299,25881,2026-01-13,2,22.85,12.05,45.7,9.2,Shipped
48167,1521,3244,2025-02-17,5,25.95,3.2,129.75,24.05,Delivered
48168,9350,22282,2025-02-20,4,20.99,3.54,83.96,20.9,Cancelled
48169,1830,3379,2024-10-26,3,6.84,10.01,20.52,5.43,Delivered
48170,2873,10333,2024-06-03,4,12.55,9.34,50.2,12.9,Shipped
48171,2977,7457,2024-10-03,1,12.48,10.74,12.48,3.35,Shipped
48172,2762,22845,2025-04-23,4,14.45,4.81,57.8,11.45,Cancelled
48173,3797,337,2025-10-25,2,589.99,7.54,1179.98,160.76,Delivered
48174,9843,1624,2025-12-21,5,79.99,2.45,399.95,80.27,Delivered
48175,3165,2382,2024-11-21,5,56.14,14.26,280.7,29.98,Shipped
48176,6626,6990,2026-03-07,5,11.98,10.89,59.9,16.26,Cancelled
48177,6933,6636,2025-03-24,4,11.44,12.36,45.76,9.03,Cancelled
48178,7962,11342,2025-11-22,4,8.09,7.45,32.36,3.73,Cancelled
48179,1307,3809,2026-02-21,5,40.0,2.98,200.0,49.92,Cancelled
48180,5628,23303,2025-08-04,2,11.81,8.48,23.62,6.19,Shipped
48181,43,9399,2024-09-25,1,10.33,9.87,10.33,2.46,Delivered
48182,1738,26303,2026-04-28,1,8.99,12.1,8.99,1.6,Cancelled
48183,4284,19434,2024-10-04,4,29.98,7.76,119.92,25.03,Cancelled
48184,8011,618,2024-09-29,3,8.22,7.29,24.66,4.3,Cancelled
48185,155,19787,2026-02-18,1,15.48,12.83,15.48,3.47,Shipped
48186,4889,27710,2026-01-21,3,14.98,5.31,44.94,9.09,Delivered
48187,624,28732,2025-01-26,1,30.6,13.43,30.6,5.1,Delivered
48188,3384,24253,2024-07-19,1,50.0,3.43,50.0,13.21,Delivered
48189,9050,2714,2025-11-05,2,6.99,13.21,13.98,2.84,Delivered
48190,4321,25256,2025-10-11,5,69.99,5.23,349.95,95.33,Shipped
48191,9637,17279,2024-10-05,1,23.3,9.46,23.3,5.14,Cancelled
48192,5819,19263,2025-09-16,5,39.22,2.94,196.1,51.69,Shipped
48193,3762,14906,2026-04-23,2,12.45,9.06,24.9,3.65,Cancelled
48194,7912,21276,2024-05-18,5,9.95,13.42,49.75,10.71,Shipped
48195,990,12309,2024-07-28,1,18.0,9.83,18.0,4.97,Delivered
48196,3566,895,2025-01-28,2,15.6,14.33,31.2,5.2,Shipped
48197,686,24468,2025-12-01,5,269.26,14.93,1346.3,402.24,Delivered
48198,2019,25731,2025-10-14,1,49.99,13.97,49.99,14.41,Delivered
48199,2634,2195,2026-03-19,1,37.25,12.58,37.25,7.59,Cancelled
48200,2987,752,2024-09-26,3,14.96,14.4,44.88,11.32,Delivered
48201,5051,20759,2025-05-10,4,10.64,13.32,42.56,5.14,Shipped
48202,9233,111,2025-03-18,5,29.67,3.52,148.35,27.61,Delivered
48203,8210,1199,2025-10-17,2,30.36,13.56,60.72,13.58,Cancelled
48204,1183,13280,2024-09-03,1,14.99,13.16,14.99,1.9,Cancelled
48205,2818,2189,2025-02-17,4,14.99,13.02,59.96,14.95,Shipped
48206,1142,13801,2024-06-24,4,2.7,13.69,10.8,1.57,Shipped
48207,7084,21732,2025-08-29,4,11.46,9.95,45.84,12.16,Delivered
48208,8951,11423,2024-07-06,4,42.99,2.55,171.96,25.59,Shipped
48209,3293,24117,2025-11-29,4,19.73,13.78,78.92,9.31,Delivered
48210,3725,11414,2024-09-24,4,45.15,6.43,180.6,35.88,Cancelled
48211,1487,1720,2024-10-31,1,3.27,9.28,3.27,0.39,Delivered
48212,4830,26034,2025-07-07,3,2.32,10.78,6.96,0.75,Cancelled
48213,730,3131,2026-05-09,2,18.39,8.81,36.78,7.82,Cancelled
48214,9241,15994,2026-01-06,2,24.67,8.69,49.34,11.37,Cancelled
48215,2254,27196,2025-01-26,1,7.74,8.42,7.74,2.09,Shipped
48216,3137,24009,2024-08-22,2,28.79,12.68,57.58,7.07,Shipped
48217,1428,11570,2024-11-12,2,63.23,2.3,126.46,22.69,Delivered
48218,7232,15653,2025-01-23,5,66.99,6.04,334.95,36.6,Shipped
48219,8720,3655,2024-11-11,3,94.99,10.35,284.97,70.37,Cancelled
48220,5588,22269,2025-05-23,1,62.0,7.28,62.0,12.99,Cancelled
48221,7987,21560,2025-07-17,2,16.49,12.24,32.98,4.74,Cancelled
48222,834,5356,2025-08-15,3,93.12,8.61,279.36,49.81,Delivered
48223,1157,9328,2026-02-08,4,8.34,12.6,33.36,4.36,Delivered
48224,5304,6077,2026-01-20,3,271.66,3.13,814.98,188.46,Cancelled
48225,988,19752,2026-02-15,5,8.1,5.35,40.5,9.19,Cancelled
48226,1704,3242,2024-10-27,5,15.99,14.19,79.95,8.36,Cancelled
48227,1587,16044,2025-12-19,1,150.99,12.69,150.99,22.05,Cancelled
48228,2427,9034,2026-03-16,4,24.49,11.2,97.96,22.91,Cancelled
48229,3424,11783,2025-08-10,3,4.0,3.25,12.0,3.51,Delivered
48230,8086,17604,2025-05-10,4,13.99,8.02,55.96,12.44,Cancelled
48231,35,6993,2025-06-27,1,26.07,12.68,26.07,5.06,Shipped
48232,6635,4256,2024-07-11,3,53.6,5.52,160.8,27.08,Cancelled
48233,1792,10548,2025-08-08,2,26.03,14.24,52.06,9.67,Delivered
48234,7718,25849,2024-10-20,4,3.24,5.11,12.96,1.45,Cancelled
48235,492,8888,2025-02-11,3,34.69,3.34,104.07,17.3,Cancelled
48236,6661,27403,2024-06-07,2,13.99,7.11,27.98,5.32,Shipped
48237,8796,8780,2024-10-23,1,10.33,4.49,10.33,1.75,Delivered
48238,1037,27523,2024-12-27,3,17.5,7.72,52.5,12.8,Delivered
48239,2829,5901,2025-10-20,2,8.59,7.17,17.18,2.35,Shipped
48240,5636,8767,2024-06-03,5,159.75,3.58,798.75,193.71,Delivered
48241,7013,23068,2025-11-12,4,9.65,11.83,38.6,10.79,Shipped
48242,5627,19681,2024-12-24,3,24.95,3.26,74.85,18.34,Cancelled
48243,4214,10777,2025-10-08,1,5.94,11.18,5.94,1.59,Shipped
48244,4810,732,2025-03-06,3,8.59,12.9,25.77,4.18,Delivered
48245,1726,7818,2025-02-04,1,30.48,6.93,30.48,4.62,Shipped
48246,2847,28521,2024-07-14,4,23.29,2.53,93.16,9.6,Delivered
48247,5810,3083,2025-08-08,4,149.95,5.04,599.8,173.44,Cancelled
48248,3884,1358,2024-07-14,2,43.18,5.25,86.36,10.62,Shipped
48249,8290,2826,2025-06-07,3,11.62,9.38,34.86,10.06,Delivered
48250,249,11136,2025-10-23,2,2105.0,3.59,4210.0,889.64,Delivered
48251,4995,20253,2024-10-07,2,8.58,3.91,17.16,3.23,Shipped
48252,5787,4405,2025-03-19,4,36.28,7.7,145.12,16.0,Delivered
48253,2888,16242,2025-01-26,3,2.98,14.88,8.94,2.03,Cancelled
48254,8004,14799,2024-11-19,5,3.98,12.14,19.9,3.98,Delivered
48255,5829,7898,2026-03-04,5,5.3,7.72,26.5,3.73,Delivered
48256,3419,14130,2024-12-30,3,32.99,14.19,98.97,19.68,Delivered
48257,852,20303,2025-10-06,4,8.59,2.94,34.36,3.97,Cancelled
48258,3246,20116,2024-12-01,2,5.8,4.83,11.6,1.62,Delivered
48259,3542,5585,2026-05-08,3,23.79,6.94,71.37,10.48,Shipped
48260,7192,23250,2024-12-07,4,148.0,14.28,592.0,93.61,Delivered
48261,9992,23124,2025-05-29,4,12.99,8.89,51.96,11.97,Delivered
48262,123,6676,2024-11-27,1,12.99,8.94,12.99,1.75,Cancelled
48263,9374,29219,2024-06-21,1,22.95,3.37,22.95,2.44,Shipped
48264,7745,20811,2025-10-09,4,14.49,6.87,57.96,8.29,Cancelled
48265,6977,16697,2025-07-29,4,15.95,2.98,63.8,17.53,Cancelled
48266,9101,10842,2026-05-14,2,13.32,4.09,26.64,5.73,Delivered
48267,106,661,2025-12-20,2,13.99,6.5,27.98,5.94,Shipped
48268,9010,8184,2025-10-23,4,94.0,13.2,376.0,51.59,Delivered
48269,326,3278,2024-12-29,1,12.98,14.71,12.98,1.49,Delivered
48270,6024,9498,2024-08-22,2,26.87,3.8,53.74,9.13,Delivered
48271,2684,29360,2026-03-08,3,12.31,8.73,36.93,10.91,Cancelled
48272,2857,20905,2026-04-01,3,4.76,14.28,14.28,2.69,Delivered
48273,1997,6570,2025-01-30,3,76.49,11.71,229.47,34.84,Shipped
48274,7779,13963,2024-05-16,4,4.97,10.78,19.88,3.78,Shipped
48275,8336,20608,2026-05-06,5,9.95,4.16,49.75,6.39,Cancelled
48276,1417,19550,2024-12-08,3,29.99,4.35,89.97,18.57,Delivered
48277,9480,12531,2026-01-27,4,45.27,12.62,181.08,40.85,Shipped
48278,4627,25339,2025-09-18,3,448.06,3.52,1344.18,139.65,Shipped
48279,1658,330,2025-03-18,3,15.3,2.27,45.9,9.66,Shipped
48280,9479,15391,2024-09-25,3,7.97,2.28,23.91,4.14,Shipped
48281,4612,4555,2024-11-10,1,11.06,5.12,11.06,2.18,Cancelled
48282,9812,16733,2024-09-12,1,39.99,8.86,39.99,11.99,Cancelled
48283,3193,4843,2024-11-30,2,13.99,5.02,27.98,6.5,Delivered
48284,5932,6607,2025-01-06,3,279.99,12.55,839.97,145.34,Cancelled
48285,6569,813,2025-10-03,4,28.98,3.45,115.92,22.03,Cancelled
48286,5984,27093,2024-07-12,3,49.99,12.51,149.97,40.23,Cancelled
48287,4905,22649,2024-05-26,4,5.22,12.0,20.88,2.59,Shipped
48288,7236,25716,2026-03-30,4,15.22,6.96,60.88,8.06,Delivered
48289,6939,21692,2025-10-20,2,24.99,14.93,49.98,5.93,Delivered
