shipping_id,order_id,shipping_provider,shipping_region,delivery_days,shipping_status
38149,38149,FedEx,Midwest,9,Delivered
38150,38150,UPS,Midwest,8,In Transit
38151,38151,UPS,South,4,Delayed
38152,38152,FedEx,Midwest,10,Delivered
38153,38153,DHL,South,10,In Transit
38154,38154,USPS,South,5,In Transit
38155,38155,FedEx,East,4,Delayed
38156,38156,FedEx,West,3,Delayed
38157,38157,DHL,South,6,In Transit
38158,38158,UPS,West,5,Delayed
38159,38159,USPS,South,4,Delayed
38160,38160,FedEx,East,10,Delivered
38161,38161,FedEx,West,5,Delivered
38162,38162,DHL,South,8,In Transit
38163,38163,UPS,West,9,In Transit
38164,38164,FedEx,East,2,Delayed
38165,38165,UPS,Midwest,5,Delayed
38166,38166,FedEx,South,8,In Transit
38167,38167,FedEx,West,5,Delayed
38168,38168,DHL,West,7,In Transit
38169,38169,USPS,East,4,In Transit
38170,38170,UPS,East,3,In Transit
38171,38171,FedEx,South,8,Delayed
38172,38172,DHL,West,6,Delayed
38173,38173,UPS,West,9,Delivered
38174,38174,DHL,East,10,Delayed
38175,38175,UPS,South,5,Delivered
38176,38176,FedEx,West,2,Delayed
38177,38177,DHL,Midwest,2,Delayed
38178,38178,USPS,West,7,Delivered
38179,38179,UPS,East,5,Delayed
38180,38180,DHL,South,4,Delayed
38181,38181,USPS,Midwest,3,Delivered
38182,38182,FedEx,West,2,In Transit
38183,38183,FedEx,South,7,Delivered
38184,38184,UPS,East,4,In Transit
38185,38185,UPS,West,2,In Transit
38186,38186,DHL,South,3,Delivered
38187,38187,USPS,South,6,Delayed
38188,38188,USPS,Midwest,1,Delivered
38189,38189,FedEx,Midwest,2,In Transit
38190,38190,UPS,Midwest,4,Delivered
38191,38191,FedEx,Midwest,7,Delivered
38192,38192,FedEx,Midwest,3,Delayed
38193,38193,UPS,South,6,Delayed
38194,38194,FedEx,West,9,In Transit
38195,38195,FedEx,East,8,Delivered
38196,38196,USPS,West,9,In Transit
38197,38197,USPS,Midwest,4,Delivered
38198,38198,USPS,West,3,In Transit
38199,38199,DHL,East,7,In Transit
38200,38200,UPS,South,8,Delivered
38201,38201,FedEx,South,10,Delivered
38202,38202,UPS,Midwest,5,Delayed
38203,38203,UPS,East,5,In Transit
38204,38204,DHL,East,8,In Transit
38205,38205,FedEx,East,4,Delivered
38206,38206,DHL,West,2,In Transit
38207,38207,USPS,West,3,In Transit
38208,38208,FedEx,West,8,Delivered
38209,38209,FedEx,West,9,In Transit
38210,38210,UPS,West,10,Delivered
38211,38211,UPS,East,2,Delayed
38212,38212,UPS,Midwest,6,Delayed
38213,38213,UPS,East,6,Delayed
38214,38214,USPS,West,5,Delivered
38215,38215,USPS,South,8,In Transit
38216,38216,FedEx,West,10,Delayed
38217,38217,USPS,East,6,Delivered
38218,38218,USPS,Midwest,9,Delivered
38219,38219,DHL,East,1,Delayed
38220,38220,FedEx,West,5,Delayed
38221,38221,UPS,Midwest,8,Delayed
38222,38222,DHL,East,1,Delayed
38223,38223,USPS,West,7,Delivered
38224,38224,DHL,South,6,Delayed
38225,38225,DHL,Midwest,2,Delayed
38226,38226,FedEx,West,10,In Transit
38227,38227,DHL,West,8,Delivered
38228,38228,UPS,Midwest,10,Delayed
38229,38229,USPS,East,8,Delayed
38230,38230,USPS,East,10,Delivered
38231,38231,USPS,West,9,In Transit
38232,38232,DHL,Midwest,6,Delayed
38233,38233,DHL,Midwest,1,Delayed
38234,38234,UPS,Midwest,2,In Transit
38235,38235,DHL,West,4,Delivered
38236,38236,DHL,Midwest,10,Delayed
38237,38237,DHL,South,9,In Transit
38238,38238,UPS,West,9,Delivered
38239,38239,DHL,West,3,Delivered
38240,38240,DHL,Midwest,7,Delivered
38241,38241,USPS,East,7,In Transit
38242,38242,USPS,Midwest,10,In Transit
38243,38243,UPS,East,2,In Transit
38244,38244,DHL,West,10,In Transit
38245,38245,UPS,East,1,Delivered
38246,38246,UPS,South,9,Delivered
38247,38247,UPS,South,7,Delivered
38248,38248,USPS,East,2,Delayed
38249,38249,FedEx,East,10,In Transit
38250,38250,UPS,East,10,Delivered
38251,38251,USPS,West,7,Delayed
38252,38252,UPS,West,10,In Transit
38253,38253,FedEx,Midwest,4,Delayed
38254,38254,DHL,Midwest,5,Delivered
38255,38255,DHL,Midwest,2,In Transit
38256,38256,USPS,East,4,Delayed
38257,38257,UPS,Midwest,9,Delayed
38258,38258,UPS,Midwest,9,Delivered
38259,38259,DHL,Midwest,8,Delayed
38260,38260,DHL,South,4,Delayed
38261,38261,FedEx,West,10,In Transit
38262,38262,FedEx,South,8,Delayed
38263,38263,FedEx,West,4,Delayed
38264,38264,USPS,South,9,Delayed
38265,38265,FedEx,West,4,Delivered
38266,38266,UPS,West,3,Delayed
38267,38267,DHL,West,3,Delivered
38268,38268,FedEx,East,1,Delivered
38269,38269,UPS,Midwest,8,In Transit
38270,38270,UPS,West,10,In Transit
38271,38271,FedEx,West,2,Delivered
38272,38272,DHL,East,2,In Transit
38273,38273,DHL,East,4,Delayed
38274,38274,FedEx,West,7,In Transit
38275,38275,UPS,West,10,Delivered
38276,38276,USPS,Midwest,5,In Transit
38277,38277,FedEx,Midwest,8,In Transit
38278,38278,UPS,East,3,Delayed
38279,38279,USPS,South,7,Delayed
38280,38280,UPS,Midwest,7,Delayed
38281,38281,FedEx,South,10,In Transit
38282,38282,DHL,West,6,In Transit
38283,38283,USPS,Midwest,4,In Transit
38284,38284,USPS,Midwest,5,In Transit
38285,38285,FedEx,East,2,Delayed
38286,38286,USPS,East,1,Delayed
38287,38287,UPS,West,3,Delivered
38288,38288,DHL,West,1,Delivered
38289,38289,USPS,South,1,Delayed
38290,38290,DHL,South,7,In Transit
38291,38291,FedEx,East,4,Delivered
38292,38292,USPS,East,1,Delayed
38293,38293,FedEx,South,7,Delivered
38294,38294,FedEx,East,3,Delayed
38295,38295,FedEx,Midwest,10,Delivered
38296,38296,FedEx,South,2,Delivered
38297,38297,FedEx,West,3,Delivered
38298,38298,DHL,South,3,In Transit
38299,38299,UPS,West,8,Delayed
38300,38300,USPS,East,9,Delayed
38301,38301,DHL,East,1,Delivered
38302,38302,DHL,Midwest,9,In Transit
38303,38303,DHL,East,7,Delayed
38304,38304,USPS,South,3,In Transit
38305,38305,UPS,West,1,Delivered
38306,38306,DHL,East,6,Delayed
38307,38307,UPS,West,5,Delivered
38308,38308,UPS,East,2,In Transit
38309,38309,USPS,South,6,In Transit
38310,38310,DHL,South,3,In Transit
38311,38311,DHL,West,7,Delivered
38312,38312,DHL,East,2,Delivered
38313,38313,DHL,Midwest,4,Delivered
38314,38314,DHL,West,6,Delivered
38315,38315,UPS,South,9,Delivered
38316,38316,FedEx,West,10,Delayed
38317,38317,FedEx,West,5,In Transit
38318,38318,DHL,South,3,In Transit
38319,38319,DHL,West,8,In Transit
38320,38320,FedEx,Midwest,10,Delivered
38321,38321,UPS,West,6,Delivered
38322,38322,FedEx,East,2,Delivered
38323,38323,DHL,Midwest,6,In Transit
38324,38324,DHL,West,4,Delivered
38325,38325,FedEx,Midwest,4,Delayed
38326,38326,DHL,West,3,Delivered
38327,38327,FedEx,South,1,Delivered
38328,38328,UPS,Midwest,4,Delayed
38329,38329,FedEx,East,10,In Transit
38330,38330,UPS,West,8,In Transit
38331,38331,USPS,South,8,Delayed
38332,38332,DHL,West,4,Delayed
38333,38333,DHL,East,7,Delivered
38334,38334,UPS,South,7,Delivered
38335,38335,USPS,East,9,In Transit
38336,38336,DHL,West,3,Delivered
38337,38337,UPS,Midwest,8,In Transit
38338,38338,UPS,East,1,Delayed
38339,38339,UPS,South,9,Delivered
38340,38340,USPS,East,6,Delivered
38341,38341,UPS,Midwest,3,Delivered
38342,38342,UPS,East,5,In Transit
38343,38343,UPS,Midwest,6,In Transit
38344,38344,USPS,Midwest,3,Delayed
38345,38345,USPS,Midwest,8,Delayed
38346,38346,USPS,Midwest,7,Delivered
38347,38347,FedEx,West,6,Delivered
38348,38348,USPS,South,4,Delayed
38349,38349,FedEx,East,1,Delayed
38350,38350,UPS,East,2,In Transit
38351,38351,DHL,South,8,Delivered
38352,38352,DHL,South,7,Delayed
38353,38353,FedEx,East,3,Delivered
38354,38354,DHL,West,5,In Transit
38355,38355,USPS,South,1,In Transit
38356,38356,UPS,West,9,In Transit
38357,38357,UPS,West,4,Delivered
38358,38358,UPS,West,8,In Transit
38359,38359,USPS,Midwest,9,Delivered
38360,38360,USPS,East,1,In Transit
38361,38361,USPS,South,5,Delivered
38362,38362,UPS,Midwest,9,In Transit
38363,38363,UPS,West,7,Delivered
38364,38364,USPS,Midwest,2,In Transit
38365,38365,UPS,West,4,Delayed
38366,38366,USPS,East,8,In Transit
38367,38367,FedEx,West,7,Delivered
38368,38368,FedEx,South,9,In Transit
38369,38369,DHL,East,8,Delivered
38370,38370,UPS,Midwest,3,Delivered
38371,38371,DHL,West,5,Delivered
38372,38372,UPS,South,8,Delayed
38373,38373,UPS,East,7,In Transit
38374,38374,USPS,East,2,In Transit
38375,38375,FedEx,West,6,In Transit
38376,38376,UPS,East,6,Delivered
38377,38377,FedEx,Midwest,6,Delayed
38378,38378,USPS,West,3,In Transit
38379,38379,UPS,South,10,Delayed
38380,38380,UPS,Midwest,9,In Transit
38381,38381,UPS,Midwest,1,In Transit
38382,38382,FedEx,East,3,Delayed
38383,38383,DHL,South,6,Delivered
38384,38384,DHL,West,2,In Transit
38385,38385,UPS,South,9,In Transit
38386,38386,UPS,West,6,Delivered
38387,38387,UPS,East,6,Delivered
38388,38388,FedEx,West,9,Delivered
38389,38389,UPS,Midwest,4,Delivered
38390,38390,USPS,Midwest,1,Delivered
38391,38391,DHL,East,10,Delivered
38392,38392,FedEx,Midwest,9,In Transit
38393,38393,UPS,Midwest,10,Delivered
38394,38394,DHL,Midwest,2,In Transit
38395,38395,USPS,South,10,Delayed
38396,38396,USPS,South,6,Delayed
38397,38397,DHL,Midwest,1,In Transit
38398,38398,DHL,South,9,Delivered
38399,38399,UPS,Midwest,1,Delayed
38400,38400,USPS,West,8,In Transit
38401,38401,DHL,Midwest,9,Delayed
38402,38402,FedEx,West,3,In Transit
38403,38403,UPS,East,4,In Transit
38404,38404,UPS,South,9,In Transit
38405,38405,UPS,West,10,Delayed
38406,38406,USPS,South,3,Delayed
38407,38407,DHL,Midwest,9,Delivered
38408,38408,FedEx,South,8,Delayed
38409,38409,DHL,West,2,Delayed
38410,38410,FedEx,East,10,Delayed
38411,38411,UPS,West,2,Delivered
38412,38412,USPS,South,3,Delayed
38413,38413,USPS,East,4,Delayed
38414,38414,DHL,Midwest,6,In Transit
38415,38415,UPS,South,10,Delivered
38416,38416,DHL,East,2,Delivered
38417,38417,UPS,Midwest,1,In Transit
38418,38418,USPS,South,1,In Transit
38419,38419,UPS,East,9,In Transit
38420,38420,DHL,East,10,In Transit
38421,38421,USPS,South,8,In Transit
38422,38422,DHL,East,5,Delivered
38423,38423,DHL,South,4,Delayed
38424,38424,DHL,South,8,Delayed
38425,38425,UPS,West,4,Delivered
38426,38426,UPS,South,5,Delayed
38427,38427,USPS,West,4,Delayed
38428,38428,UPS,South,5,In Transit
38429,38429,FedEx,South,10,Delayed
38430,38430,FedEx,Midwest,10,Delivered
38431,38431,DHL,West,5,Delivered
38432,38432,USPS,South,6,Delayed
38433,38433,USPS,Midwest,5,Delivered
38434,38434,UPS,East,1,Delivered
38435,38435,DHL,Midwest,1,Delayed
38436,38436,FedEx,Midwest,7,Delayed
38437,38437,DHL,East,10,Delivered
38438,38438,FedEx,Midwest,5,In Transit
38439,38439,UPS,West,6,Delayed
38440,38440,UPS,South,2,Delayed
38441,38441,UPS,West,3,Delayed
38442,38442,UPS,West,6,Delivered
38443,38443,UPS,South,6,In Transit
38444,38444,USPS,East,7,Delivered
38445,38445,UPS,South,3,Delivered
38446,38446,USPS,Midwest,4,Delayed
38447,38447,FedEx,Midwest,10,Delivered
38448,38448,DHL,Midwest,9,Delivered
38449,38449,UPS,West,9,Delivered
38450,38450,UPS,West,4,In Transit
38451,38451,UPS,West,10,Delivered
38452,38452,UPS,East,3,Delayed
38453,38453,UPS,East,4,Delivered
38454,38454,DHL,Midwest,1,Delivered
38455,38455,DHL,South,2,In Transit
38456,38456,USPS,Midwest,8,In Transit
38457,38457,UPS,South,9,Delayed
38458,38458,UPS,South,4,Delayed
38459,38459,DHL,East,10,In Transit
38460,38460,DHL,West,3,In Transit
38461,38461,USPS,East,8,Delivered
38462,38462,UPS,Midwest,7,In Transit
38463,38463,DHL,West,2,In Transit
38464,38464,FedEx,West,9,In Transit
38465,38465,DHL,South,3,In Transit
38466,38466,UPS,Midwest,1,Delayed
38467,38467,USPS,East,10,Delayed
38468,38468,DHL,East,2,Delayed
38469,38469,UPS,Midwest,8,Delayed
38470,38470,DHL,South,4,In Transit
38471,38471,USPS,West,9,Delayed
38472,38472,FedEx,Midwest,3,In Transit
38473,38473,DHL,Midwest,6,Delayed
38474,38474,USPS,East,10,Delivered
38475,38475,DHL,Midwest,10,Delivered
38476,38476,DHL,West,7,Delivered
38477,38477,UPS,Midwest,5,Delayed
38478,38478,UPS,Midwest,8,Delayed
38479,38479,FedEx,West,1,Delayed
38480,38480,FedEx,East,10,Delivered
38481,38481,DHL,East,7,Delivered
38482,38482,USPS,West,2,Delivered
38483,38483,UPS,East,6,Delivered
38484,38484,FedEx,Midwest,3,Delivered
38485,38485,DHL,Midwest,2,Delivered
38486,38486,UPS,Midwest,1,In Transit
38487,38487,DHL,East,7,Delivered
38488,38488,DHL,West,9,In Transit
38489,38489,USPS,Midwest,2,In Transit
38490,38490,UPS,East,10,In Transit
38491,38491,UPS,West,1,In Transit
38492,38492,UPS,South,6,In Transit
38493,38493,USPS,East,1,In Transit
38494,38494,USPS,West,9,Delivered
38495,38495,UPS,West,7,Delivered
38496,38496,FedEx,South,8,Delayed
38497,38497,UPS,East,7,In Transit
38498,38498,UPS,South,10,Delayed
38499,38499,DHL,West,5,Delayed
38500,38500,USPS,West,9,Delivered
38501,38501,FedEx,Midwest,3,Delivered
38502,38502,USPS,South,1,In Transit
38503,38503,UPS,Midwest,5,Delivered
38504,38504,FedEx,East,10,Delivered
38505,38505,UPS,South,5,Delivered
38506,38506,FedEx,West,3,Delivered
38507,38507,UPS,Midwest,9,In Transit
38508,38508,UPS,South,1,Delayed
38509,38509,DHL,South,9,Delivered
38510,38510,USPS,South,8,Delivered
38511,38511,FedEx,East,6,Delayed
38512,38512,UPS,Midwest,7,Delivered
38513,38513,USPS,East,4,In Transit
38514,38514,USPS,South,6,Delayed
38515,38515,DHL,East,8,Delivered
38516,38516,UPS,Midwest,2,Delayed
38517,38517,UPS,South,1,Delayed
38518,38518,FedEx,West,3,Delayed
38519,38519,FedEx,East,5,Delivered
38520,38520,FedEx,South,1,In Transit
38521,38521,DHL,Midwest,6,Delivered
38522,38522,FedEx,South,6,Delivered
38523,38523,USPS,South,10,Delivered
38524,38524,USPS,East,3,Delivered
38525,38525,FedEx,East,8,Delivered
38526,38526,DHL,South,3,In Transit
38527,38527,DHL,East,8,Delayed
38528,38528,DHL,South,9,Delayed
38529,38529,USPS,East,2,Delayed
38530,38530,DHL,South,8,Delivered
38531,38531,DHL,East,10,In Transit
38532,38532,DHL,East,6,Delayed
38533,38533,USPS,East,7,Delivered
38534,38534,DHL,West,6,In Transit
38535,38535,UPS,East,6,Delivered
38536,38536,DHL,South,4,Delayed
38537,38537,FedEx,West,2,In Transit
38538,38538,UPS,West,5,Delivered
38539,38539,UPS,West,4,In Transit
38540,38540,USPS,East,7,Delivered
38541,38541,FedEx,South,10,Delayed
38542,38542,UPS,East,3,Delivered
38543,38543,USPS,East,4,Delayed
38544,38544,USPS,South,10,Delivered
38545,38545,USPS,Midwest,2,Delayed
38546,38546,FedEx,Midwest,8,In Transit
38547,38547,USPS,Midwest,5,Delivered
38548,38548,USPS,South,5,In Transit
38549,38549,FedEx,Midwest,4,Delivered
38550,38550,UPS,East,9,In Transit
38551,38551,FedEx,East,6,In Transit
38552,38552,UPS,West,6,In Transit
38553,38553,FedEx,West,8,Delivered
38554,38554,UPS,South,10,In Transit
38555,38555,FedEx,West,8,In Transit
38556,38556,DHL,West,8,In Transit
38557,38557,USPS,East,2,Delayed
38558,38558,FedEx,East,6,Delivered
38559,38559,DHL,South,3,Delivered
38560,38560,UPS,South,9,Delivered
38561,38561,FedEx,South,1,In Transit
38562,38562,DHL,South,9,Delayed
38563,38563,UPS,South,6,Delivered
38564,38564,USPS,Midwest,3,Delayed
38565,38565,USPS,South,10,Delivered
38566,38566,UPS,East,5,Delivered
38567,38567,FedEx,West,8,Delivered
38568,38568,USPS,Midwest,3,Delivered
38569,38569,USPS,West,7,Delayed
38570,38570,FedEx,East,3,Delayed
38571,38571,FedEx,Midwest,10,Delivered
38572,38572,UPS,South,4,Delayed
38573,38573,UPS,Midwest,2,Delivered
38574,38574,DHL,Midwest,9,Delayed
38575,38575,UPS,West,3,Delivered
38576,38576,UPS,South,5,In Transit
38577,38577,DHL,West,4,In Transit
38578,38578,DHL,South,7,Delayed
38579,38579,UPS,Midwest,4,Delivered
38580,38580,DHL,Midwest,10,In Transit
38581,38581,DHL,South,6,Delivered
38582,38582,DHL,Midwest,3,Delivered
38583,38583,FedEx,South,9,Delivered
38584,38584,FedEx,Midwest,3,Delayed
38585,38585,DHL,Midwest,4,Delayed
38586,38586,FedEx,East,3,In Transit
38587,38587,DHL,West,4,Delivered
38588,38588,USPS,South,5,In Transit
38589,38589,DHL,South,7,Delivered
38590,38590,FedEx,Midwest,9,In Transit
38591,38591,FedEx,West,7,Delayed
38592,38592,UPS,South,1,Delivered
38593,38593,DHL,South,10,In Transit
38594,38594,UPS,Midwest,4,Delayed
38595,38595,DHL,Midwest,1,In Transit
38596,38596,USPS,South,2,In Transit
38597,38597,FedEx,West,1,Delayed
38598,38598,FedEx,Midwest,9,Delivered
38599,38599,FedEx,South,3,In Transit
38600,38600,DHL,East,6,Delayed
38601,38601,FedEx,South,1,Delayed
38602,38602,FedEx,East,2,Delivered
38603,38603,USPS,Midwest,8,Delivered
38604,38604,UPS,West,4,Delivered
38605,38605,UPS,South,7,In Transit
38606,38606,DHL,South,2,In Transit
38607,38607,UPS,West,1,Delivered
38608,38608,USPS,West,4,In Transit
38609,38609,DHL,South,6,In Transit
38610,38610,FedEx,West,10,Delayed
38611,38611,FedEx,East,2,Delayed
38612,38612,USPS,West,3,Delivered
38613,38613,DHL,East,8,In Transit
38614,38614,UPS,West,2,In Transit
38615,38615,DHL,West,10,Delivered
38616,38616,FedEx,South,7,Delayed
38617,38617,UPS,East,9,In Transit
38618,38618,DHL,West,8,Delayed
38619,38619,FedEx,East,8,In Transit
38620,38620,DHL,Midwest,5,Delivered
38621,38621,DHL,East,3,Delivered
38622,38622,UPS,Midwest,2,Delayed
38623,38623,UPS,South,3,Delivered
38624,38624,FedEx,Midwest,9,Delivered
38625,38625,DHL,East,5,Delivered
38626,38626,DHL,East,6,In Transit
38627,38627,USPS,South,4,Delayed
38628,38628,FedEx,West,10,Delivered
38629,38629,UPS,East,5,Delayed
38630,38630,USPS,Midwest,6,In Transit
38631,38631,USPS,West,2,Delivered
38632,38632,USPS,Midwest,4,In Transit
38633,38633,FedEx,South,10,Delayed
38634,38634,DHL,South,2,In Transit
38635,38635,UPS,West,9,Delivered
38636,38636,FedEx,South,6,Delivered
38637,38637,UPS,West,4,Delivered
38638,38638,FedEx,West,7,Delivered
38639,38639,USPS,South,5,Delivered
38640,38640,FedEx,West,1,Delivered
38641,38641,FedEx,Midwest,6,Delivered
38642,38642,UPS,West,9,Delivered
38643,38643,DHL,Midwest,1,In Transit
38644,38644,DHL,East,9,In Transit
38645,38645,UPS,South,9,Delivered
38646,38646,USPS,Midwest,3,In Transit
38647,38647,USPS,Midwest,7,Delayed
38648,38648,FedEx,Midwest,3,In Transit
38649,38649,DHL,Midwest,6,In Transit
38650,38650,UPS,West,10,In Transit
38651,38651,USPS,Midwest,4,Delivered
38652,38652,UPS,West,3,In Transit
38653,38653,UPS,East,7,Delayed
38654,38654,FedEx,Midwest,8,Delivered
38655,38655,FedEx,Midwest,4,In Transit
38656,38656,DHL,South,8,In Transit
38657,38657,DHL,South,7,Delivered
38658,38658,FedEx,South,5,Delayed
38659,38659,USPS,East,6,Delayed
38660,38660,UPS,West,6,Delayed
38661,38661,FedEx,South,5,Delivered
38662,38662,UPS,East,1,Delivered
38663,38663,FedEx,East,8,Delivered
38664,38664,USPS,South,3,Delayed
38665,38665,DHL,East,10,Delivered
38666,38666,DHL,South,1,In Transit
38667,38667,USPS,South,6,Delayed
38668,38668,DHL,Midwest,10,In Transit
38669,38669,DHL,South,10,Delayed
38670,38670,UPS,South,5,In Transit
38671,38671,USPS,South,3,Delivered
38672,38672,UPS,South,6,Delivered
38673,38673,UPS,Midwest,4,Delivered
38674,38674,USPS,East,6,Delivered
38675,38675,UPS,West,4,Delivered
38676,38676,FedEx,East,3,Delayed
38677,38677,DHL,West,4,Delivered
38678,38678,USPS,West,2,In Transit
38679,38679,FedEx,South,3,Delivered
38680,38680,FedEx,West,1,Delivered
38681,38681,USPS,East,10,In Transit
38682,38682,FedEx,West,1,Delayed
38683,38683,USPS,East,8,Delayed
38684,38684,DHL,West,8,Delivered
38685,38685,DHL,Midwest,10,In Transit
38686,38686,UPS,West,10,In Transit
38687,38687,UPS,Midwest,8,In Transit
38688,38688,UPS,South,9,In Transit
38689,38689,UPS,Midwest,4,Delayed
38690,38690,USPS,East,7,Delayed
38691,38691,UPS,West,2,Delivered
38692,38692,USPS,South,4,In Transit
38693,38693,FedEx,Midwest,3,Delayed
38694,38694,UPS,South,6,Delayed
38695,38695,FedEx,East,7,In Transit
38696,38696,FedEx,East,5,Delivered
38697,38697,DHL,East,5,Delayed
38698,38698,DHL,East,7,Delayed
38699,38699,USPS,East,9,Delivered
38700,38700,UPS,West,10,In Transit
38701,38701,DHL,South,5,In Transit
38702,38702,USPS,West,9,Delivered
38703,38703,FedEx,Midwest,4,Delivered
38704,38704,FedEx,West,7,Delayed
38705,38705,USPS,West,1,Delayed
38706,38706,DHL,South,5,Delivered
38707,38707,FedEx,Midwest,7,Delayed
38708,38708,FedEx,South,5,Delayed
38709,38709,UPS,East,2,In Transit
38710,38710,DHL,South,8,In Transit
38711,38711,UPS,South,3,Delayed
38712,38712,UPS,West,1,Delayed
38713,38713,UPS,East,6,Delivered
38714,38714,UPS,West,7,Delivered
38715,38715,FedEx,West,6,In Transit
38716,38716,USPS,South,3,In Transit
38717,38717,FedEx,Midwest,9,Delayed
38718,38718,DHL,South,7,In Transit
38719,38719,USPS,South,6,Delivered
38720,38720,FedEx,East,9,Delivered
38721,38721,FedEx,East,3,Delivered
38722,38722,USPS,South,1,In Transit
38723,38723,USPS,Midwest,1,Delayed
38724,38724,FedEx,East,3,In Transit
38725,38725,FedEx,West,5,Delivered
38726,38726,USPS,West,9,In Transit
38727,38727,USPS,South,9,Delivered
38728,38728,DHL,East,7,Delayed
38729,38729,UPS,East,9,Delivered
38730,38730,UPS,East,6,Delivered
38731,38731,UPS,West,1,Delivered
38732,38732,FedEx,Midwest,1,Delivered
38733,38733,USPS,West,7,Delivered
38734,38734,UPS,West,8,Delayed
38735,38735,UPS,South,10,In Transit
38736,38736,FedEx,Midwest,10,Delayed
38737,38737,DHL,Midwest,6,Delivered
38738,38738,UPS,Midwest,2,Delayed
38739,38739,UPS,East,2,Delivered
38740,38740,UPS,Midwest,9,Delayed
38741,38741,DHL,South,5,Delayed
38742,38742,FedEx,Midwest,7,Delivered
38743,38743,DHL,South,1,In Transit
38744,38744,FedEx,West,10,In Transit
38745,38745,FedEx,East,3,In Transit
38746,38746,UPS,West,10,Delayed
38747,38747,USPS,East,7,Delivered
38748,38748,DHL,South,1,Delayed
38749,38749,FedEx,South,6,Delayed
38750,38750,FedEx,West,10,In Transit
38751,38751,USPS,East,1,Delivered
38752,38752,FedEx,Midwest,6,Delayed
38753,38753,FedEx,South,9,Delayed
38754,38754,UPS,West,4,In Transit
38755,38755,FedEx,South,1,Delayed
38756,38756,USPS,West,5,In Transit
38757,38757,UPS,East,3,Delayed
38758,38758,FedEx,Midwest,10,In Transit
38759,38759,UPS,East,7,Delayed
38760,38760,FedEx,Midwest,7,Delayed
38761,38761,UPS,West,5,Delayed
38762,38762,DHL,East,5,Delivered
38763,38763,FedEx,West,6,In Transit
38764,38764,FedEx,East,7,Delayed
38765,38765,UPS,Midwest,1,In Transit
38766,38766,USPS,East,2,Delayed
38767,38767,FedEx,West,1,In Transit
38768,38768,USPS,West,7,Delivered
38769,38769,USPS,South,4,Delivered
38770,38770,FedEx,South,3,Delayed
38771,38771,USPS,West,2,In Transit
38772,38772,UPS,South,3,Delayed
38773,38773,DHL,West,9,Delayed
38774,38774,USPS,West,4,Delivered
38775,38775,UPS,Midwest,9,Delivered
38776,38776,UPS,South,10,Delivered
38777,38777,DHL,West,8,In Transit
38778,38778,FedEx,West,3,In Transit
38779,38779,UPS,East,1,Delivered
38780,38780,USPS,West,9,In Transit
38781,38781,UPS,South,7,Delivered
38782,38782,DHL,Midwest,6,Delivered
38783,38783,USPS,Midwest,5,Delivered
38784,38784,DHL,Midwest,3,Delivered
38785,38785,DHL,West,8,Delayed
38786,38786,DHL,South,8,In Transit
38787,38787,DHL,South,2,In Transit
38788,38788,FedEx,Midwest,8,Delivered
38789,38789,FedEx,South,9,In Transit
38790,38790,USPS,West,6,Delivered
38791,38791,DHL,Midwest,5,Delivered
38792,38792,FedEx,South,6,Delivered
38793,38793,USPS,East,2,Delivered
38794,38794,FedEx,East,5,Delivered
38795,38795,UPS,West,8,In Transit
38796,38796,DHL,West,8,Delivered
38797,38797,DHL,South,9,In Transit
38798,38798,DHL,East,3,Delayed
38799,38799,FedEx,Midwest,1,In Transit
38800,38800,DHL,South,5,Delivered
38801,38801,DHL,East,7,In Transit
38802,38802,USPS,East,9,Delayed
38803,38803,FedEx,Midwest,3,In Transit
38804,38804,DHL,West,8,In Transit
38805,38805,DHL,East,2,Delivered
38806,38806,DHL,West,7,In Transit
38807,38807,UPS,West,9,Delivered
38808,38808,FedEx,South,7,Delivered
38809,38809,UPS,South,3,Delivered
38810,38810,DHL,East,6,Delivered
38811,38811,FedEx,West,8,In Transit
38812,38812,DHL,West,7,In Transit
38813,38813,DHL,Midwest,8,Delayed
38814,38814,FedEx,West,6,In Transit
38815,38815,USPS,West,3,Delivered
38816,38816,USPS,Midwest,8,Delivered
38817,38817,FedEx,East,1,Delayed
38818,38818,FedEx,West,9,Delivered
38819,38819,UPS,West,10,Delayed
38820,38820,USPS,West,7,Delayed
38821,38821,DHL,East,2,In Transit
38822,38822,DHL,South,8,Delayed
38823,38823,UPS,South,6,Delayed
38824,38824,USPS,East,2,In Transit
38825,38825,UPS,Midwest,3,In Transit
38826,38826,USPS,South,10,Delayed
38827,38827,DHL,Midwest,9,Delayed
38828,38828,USPS,Midwest,4,In Transit
38829,38829,UPS,East,4,Delayed
38830,38830,USPS,East,10,Delayed
38831,38831,UPS,South,6,In Transit
38832,38832,USPS,East,2,In Transit
38833,38833,UPS,West,3,Delayed
38834,38834,DHL,West,8,In Transit
38835,38835,FedEx,Midwest,1,In Transit
38836,38836,USPS,West,10,Delivered
38837,38837,FedEx,Midwest,9,Delayed
38838,38838,USPS,Midwest,3,Delayed
38839,38839,FedEx,Midwest,10,Delayed
38840,38840,DHL,South,3,In Transit
38841,38841,UPS,East,5,Delivered
38842,38842,UPS,East,1,Delayed
38843,38843,USPS,East,9,Delivered
38844,38844,USPS,South,9,In Transit
38845,38845,DHL,East,4,Delayed
38846,38846,FedEx,East,9,Delivered
38847,38847,DHL,West,7,In Transit
